,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
53,https://www.blablacar.it/passaggio-milano-torino-769039690,2017-05-16,21:00:25,Milano,45.4654219,9.1859243,Milano,Torino,45.074091,7.668519,"Porta Susa, Torino",8.5,144,3,3,769039690-milano-torino,"[Milano, Torino]",auto,online
54,https://www.blablacar.it/passaggio-milano-firenze-767634170,2017-05-17,08:00:00,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, Milano, MI",Firenze,43.7695604,11.2558136,"Firenze, FI",15.0,320,3,3,767634170-milano-firenze,"[Milano, Firenze]",auto,online
55,https://www.blablacar.it/passaggio-milano-bologna-766794340,2017-05-17,09:00:00,Milano,45.479602814,9.141453743,"Lotto (Fieramilanocity) M1 M5, 20148 Milano, Italia",Bologna,44.494888306,11.342616081,"Bologna, Italia",14.0,230,3,3,766794340-milano-bologna,"[Milano, Bologna, Cesenatico]",auto,online
56,https://www.blablacar.it/passaggio-milano-caserta-738094645,2017-05-18,07:20:00,Milano,45.4654219,9.1859243,Milano,Caserta,41.0691093,14.3312845,"Caserta, Via Verdi",55.5,746,2,2,738094645-milano-caserta,"[Baveno, Milano, Caserta]",manual,online
57,https://www.blablacar.it/passaggio-milan-budapest-771694405,2017-05-19,02:10:00,Milano,45.4654219,9.1859243,"Milán, Italia",Budapest,47.497912,19.040235,"Budapest, Hungría",57.5,953,3,3,771694405-milan-budapest,"[Madrid, Milano, Budapest, Bistrița]",auto,online
58,https://www.blablacar.it/passaggio-milano-le-grand-saconnex-761128080,2017-05-19,18:20:28,Milano,45.4690621,9.1481373,"De Angeli, 20149 Milano, Italia",Le Grand-Saconnex,46.233788,6.123364,"Grand-Saconnex, place, 1218 Le Grand-Saconnex, Svizzera",30.5,334,3,3,761128080-milano-le-grand-saconnex,"[Milano, Le Grand-Saconnex]",auto,online
59,https://www.blablacar.it/passaggio-milano-bibione-729701090,2017-05-19,19:10:14,Milano,45.4654219,9.1859243,"Milano, Italia",Bibione,45.6361321,13.0614876,"Bibione VE, Italia",25.0,358,3,3,729701090-milano-bibione,"[Como, Milano, Bibione]",manual,online
60,https://www.blablacar.it/passaggio-milano-padova-761254080,2017-05-20,15:00:44,Milano,45.485668,9.2097314,"Piazza Caiazzo, 20124 Milano, Italia",Padova,45.4168569,11.8797719,"Piazzale Stazione, 35131 Padova PD, Italia",17.5,236,3,3,761254080-milano-padova,"[Milano, Padova]",auto,online
61,https://www.blablacar.it/passaggio-milan-strasbourg-768683645,2017-05-21,15:00:22,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Strasburgo,48.5852933,7.7339249,"Gare Strasbourg, Strasbourg",34.0,486,2,2,768683645-milan-strasbourg,"[Genova, Milano, Strasburgo]",auto,online
62,https://www.blablacar.it/passaggio-milan-annecy-766820390,2017-05-21,18:10:00,Milano,45.4654219,9.1859243,"Milan, Italie",Annecy,45.8995832,6.1292187,Annecy,20.5,338,3,3,766820390-milan-annecy,"[Bergamo, Milano, Annecy]",manual,online
