,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
1575,1575,https://www.blablacar.it/passaggio-milano-lugano-707356471,2017-01-10,10:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,45.9862544,8.9699889,Lago di Lugano,5.5,82,3,3,707356471-milano-lugano,"[Sedico, Milano, Lugano]",manual,online
1576,1576,https://www.blablacar.it/passaggio-milano-parma-714505639,2017-01-10,10:50:35,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",9.5,132,3,3,714505639-milano-parma,"[Cassina De' Pecchi, Milano, Parma, Fanano]",manual,online
1577,1577,https://www.blablacar.it/passaggio-milano-ancona-718806169,2017-01-10,11:00:00,Milano,45.46549,9.18588,"Milano, MI",Ancona,43.5493245,13.2663479,Ancona,29.5,426,3,3,718806169-milano-ancona,[Milano],manual,online
1578,1578,https://www.blablacar.it/passaggio-milano-parma-704812558,2017-01-10,11:00:34,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",7.5,132,3,3,704812558-milano-parma,"[Varese, Milano, Parma, Arezzo]",manual,online
1579,1579,https://www.blablacar.it/passaggio-milano-pinzolo-718143469,2017-01-10,11:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Pinzolo,46.1597702,10.7650376,"Pinzolo, TN",15.0,208,3,3,718143469-milano-pinzolo,"[Gallarate, Milano, Pinzolo]",manual,online
1580,1580,https://www.blablacar.it/passaggio-milano-pordenone-711909559,2017-01-10,11:30:34,Milano,45.4568407,9.1303891,"Primaticcio, Milano, Italia",Pordenone,45.956713,12.654459,"Stazione ferroviaria, Pordenone",20.5,352,1,3,711909559-milano-pordenone,"[Milano, Pordenone]",auto,online
1581,1581,https://www.blablacar.it/passaggio-milano-basilea-712155749,2017-01-10,11:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Basilea,47.5595986,7.5885761,"Basilea, Svizzera",20.5,344,1,3,712155749-milano-basilea,"[Sarzana, Milano, Basilea, Karlsruhe]",manual,online
1582,1582,https://www.blablacar.it/passaggio-milan-florence-712913034,2017-01-10,12:00:00,Milano,45.4654219,9.1859243,milan,Firenze,43.7695604,11.2558136,"Florence, Italie",16.5,318,3,3,712913034-milan-florence,"[Milano, Firenze]",auto,online
1583,1583,https://www.blablacar.it/passaggio-milano-malpensa-aeroporto-ferno-va-717000334,2017-01-10,12:10:00,Milano,45.4654219,9.1859243,"Milano, MI","Malpensa Aeroporto, Ferno, VA",45.6271905,8.7110408,"Malpensa Aeroporto, Ferno, VA",5.5,52,3,3,717000334-milano-malpensa-aeroporto-ferno-va,"[Verona, Milano]",manual,online
1584,1584,https://www.blablacar.it/passaggio-milano-genova-718240489,2017-01-10,12:20:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4060093,8.9465357,"Genova, GE",8.5,140,1,3,718240489-milano-genova,"[Como, Milano, Genova]",auto,online
1585,1585,https://www.blablacar.it/passaggio-milano-bergamo-714486554,2017-01-10,12:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, BG",5.5,52,3,3,714486554-milano-bergamo,"[Foligno, Milano, Bergamo]",manual,online
1586,1586,https://www.blablacar.it/passaggio-milano-genova-717715299,2017-01-10,12:30:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4066464,8.945211,"Stazione Brignole, Genoa",9.5,138,1,3,717715299-milano-genova,"[Milano, Genova]",auto,online
1587,1587,https://www.blablacar.it/passaggio-milano-brescia-718248484,2017-01-10,13:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia, BS, Italia",6.5,96,1,2,718248484-milano-brescia,"[Milano, Brescia]",manual,online
1588,1588,https://www.blablacar.it/passaggio-milan-parme-718028724,2017-01-10,13:00:57,Milano,45.4654219,9.1859243,Milan,Parma,44.801485,10.3279036,Parme,9.5,128,3,3,718028724-milan-parme,"[Vagney, Milano, Parma]",manual,online
1589,1589,https://www.blablacar.it/passaggio-milano-bologna-714827049,2017-01-10,13:20:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bologna,44.494887,11.3426163,"Bologna, BO, Italia",13.0,216,2,2,714827049-milano-bologna,"[Basilea, Milano, Bologna, Siena]",manual,online
1590,1590,https://www.blablacar.it/passaggio-milano-firenze-704807833,2017-01-10,13:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Firenze,43.7697716,11.2558057,"Firenze, FI",16.5,302,1,2,704807833-milano-firenze,"[Aosta, Milano, Firenze]",manual,online
1591,1591,https://www.blablacar.it/passaggio-milano-bologna-716053059,2017-01-10,13:50:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bologna,44.494887,11.3426163,"Bologna, BO, Italia",13.0,215,3,3,716053059-milano-bologna,"[Gallarate, Milano, Bologna, Imola]",manual,online
1592,1592,https://www.blablacar.it/passaggio-milano-parma-718401039,2017-01-10,14:00:00,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Parma,44.801485,10.3279036,Parma,8.5,132,3,3,718401039-milano-parma,"[Milano, Parma, Bologna]",manual,online
1593,1593,https://www.blablacar.it/passaggio-milano-la-spezia-715011089,2017-01-10,14:00:00,Milano,45.4439666,9.1676975,"Romolo, Milano, MI",La Spezia,44.102249,9.820664,"Piazza Chiodo, La Spezia",15.0,226,2,3,715011089-milano-la-spezia,"[Milano, La Spezia]",auto,online
1594,1594,https://www.blablacar.it/passaggio-milano-lucca-718861269,2017-01-10,14:00:00,Milano,45.4682599,9.156194,"Piazza Riccardo Wagner, Milano, MI, Italia",Lucca,43.8430785,10.5027198,"Lucca, LU, Italia",17.5,287,2,3,718861269-milano-lucca,"[Milano, Lucca]",manual,online
1595,1595,https://www.blablacar.it/passaggio-milano-padova-717351999,2017-01-10,14:00:31,Milano,45.4654219,9.1859243,"Milano, Italia",Padova,45.4064349,11.8767611,Padova,14.0,245,2,3,717351999-milano-padova,"[Milano, Padova, Venezia]",manual,online
1596,1596,https://www.blablacar.it/passaggio-milano-roma-714132594,2017-01-10,14:00:32,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Roma,41.9010004,12.5000615,"Termini, 00185 Roma, Italia",30.5,566,4,4,714132594-milano-roma,"[Milano, Roma]",manual,online
1597,1597,https://www.blablacar.it/passaggio-milano-bolzano-699431387,2017-01-10,14:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Bolzano,46.49831,11.35496,"Bolzano, BZ",15.0,290,2,3,699431387-milano-bolzano,"[Como, Milano, Bolzano]",manual,online
1598,1598,https://www.blablacar.it/passaggio-milano-genova-717724634,2017-01-10,14:30:00,Milano,45.4863154,9.2162246,"Piazzale Loreto, Milano, MI, Italia",Genova,44.4066382,8.9468423,"Brignole Fs, Genova, GE, Italia",9.5,161,1,3,717724634-milano-genova,"[Milano, Genova]",auto,online
1599,1599,https://www.blablacar.it/passaggio-milano-firenze-716297739,2017-01-10,14:30:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Firenze,43.769561768,11.255813599,"Firenze, FI, Italia",17.5,318,1,2,716297739-milano-firenze,"[Milano, Firenze]",auto,online
1600,1600,https://www.blablacar.it/passaggio-milano-wuerzburg-716713759,2017-01-10,14:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Würzburg,49.7913044,9.9533548,"Würzburg, Germania",37.0,611,4,4,716713759-milano-wuerzburg,"[Verbania, Milano, Würzburg, Paderborn]",manual,online
1601,1601,https://www.blablacar.it/passaggio-milano-ascoli-piceno-717158684,2017-01-10,14:30:54,Milano,45.4654219,9.1859243,"Milano, Italia",Ascoli Piceno,42.8536043,13.5749442,"63100 Ascoli Piceno AP, Italia",30.5,542,1,2,717158684-milano-ascoli-piceno,"[Novara, Milano, Ascoli Piceno]",manual,online
1602,1602,https://www.blablacar.it/passaggio-milano-foligno-710855209,2017-01-10,14:50:00,Milano,45.4654219,9.1859243,"Milano, Italia",Foligno,42.9508683,12.7014749,"06034 Foligno PG, Italia",30.5,478,1,2,710855209-milano-foligno,"[Limbiate, Milano, Foligno]",manual,online
1603,1603,https://www.blablacar.it/passaggio-milano-mantova-708728762,2017-01-10,14:50:03,Milano,45.4654219,9.1859243,"Milano, Italia",Mantova,45.1564168,10.7913751,"46100 Mantova MN, Italia",17.5,185,3,3,708728762-milano-mantova,"[Torino, Milano, Mantova]",manual,online
1604,1604,https://www.blablacar.it/passaggio-milano-bologna-717852704,2017-01-10,15:00:00,Milano,45.46549,9.18588,"Milano, MI",Bologna,44.494887,11.3426163,"Bologna, BO",13.0,216,1,2,717852704-milano-bologna,"[Milano, Bologna, Firenze]",manual,online
1605,1605,https://www.blablacar.it/passaggio-milano-sondrio-712054629,2017-01-10,15:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Sondrio,46.1698583,9.8787674,"23100 Sondrio SO, Italia",8.5,136,4,4,712054629-milano-sondrio,"[Roma, Milano, Sondrio]",manual,online
1606,1606,https://www.blablacar.it/passaggio-milano-trento-718353124,2017-01-10,15:30:00,Milano,45.4437333,9.1676768,"Romolo, Milano, MI",Trento,46.0720013,11.1195936,"Stazione ferroviaria di Trento, Trento, TN",14.0,242,1,3,718353124-milano-trento,"[Milano, Trento]",manual,online
1607,1607,https://www.blablacar.it/passaggio-milan-nice-718618439,2017-01-10,15:30:00,Milano,45.465423584,9.18592453,"Milan, Italie",Nizza,43.704612732,7.26193285,"Nice Ville, Avenue Thiers, Nice, France",28.5,319,3,3,718618439-milan-nice,"[Milano, Nizza]",manual,online
1608,1608,https://www.blablacar.it/passaggio-milan-modena-italie-718258534,2017-01-10,15:40:45,Milano,45.4654219,9.1859243,"Milan, Italie","Modena, Italie",44.5513799,10.918048,"Modena, Italie",14.0,188,4,4,718258534-milan-modena-italie,"[Roma, Milano, Albens]",auto,online
1609,1609,https://www.blablacar.it/passaggio-mailand-florenz-715927929,2017-01-10,15:50:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Firenze,43.7676639,11.2522854,"Firenze, Italien",23.0,305,1,1,715927929-mailand-florenz,"[Lipsia, Milano, Firenze]",manual,online
1610,1610,https://www.blablacar.it/passaggio-milano-parma-718596844,2017-01-10,16:00:00,Milano,45.46549,9.18588,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",7.5,128,2,2,718596844-milano-parma,"[Milano, Parma]",manual,online
1611,1611,https://www.blablacar.it/passaggio-milano-verona-718696824,2017-01-10,16:00:00,Milano,45.46549,9.18588,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",14.0,160,3,3,718696824-milano-verona,"[Milano, Verona]",manual,online
1612,1612,https://www.blablacar.it/passaggio-milano-vicenza-712811954,2017-01-10,16:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Vicenza,45.545478821,11.535421371,"Vicenza, VI, Italia",15.0,207,3,3,712811954-milano-vicenza,"[Milano, Vicenza, Padova]",manual,online
1613,1613,https://www.blablacar.it/passaggio-milano-forte-dei-marmi-718808949,2017-01-10,16:00:00,Milano,45.4863154,9.2162246,"Piazzale Loreto, Milano, MI, Italia",Forte Dei Marmi,43.9594294,10.1759285,"Forte dei Marmi, LU, Italia",17.5,250,1,3,718808949-milano-forte-dei-marmi,"[Milano, Forte Dei Marmi]",manual,online
1614,1614,https://www.blablacar.it/passaggio-milano-ancona-716333539,2017-01-10,16:30:00,Milano,45.4933012,9.1439396,"P.le Accursio, Milano, MI",Ancona,43.6158299,13.518915,"Ancona, AN",28.5,462,1,3,716333539-milano-ancona,"[Milano, Ancona, Macerata]",auto,online
1615,1615,https://www.blablacar.it/passaggio-milano-genova-718430349,2017-01-10,16:30:09,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4066464,8.945211,"Stazione Brignole, Genoa",10.5,140,3,3,718430349-milano-genova,"[Milano, Genova]",manual,online
1616,1616,https://www.blablacar.it/passaggio-milano-genova-716309969,2017-01-10,16:30:20,Milano,45.4654219,9.1859243,"Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",9.5,142,1,4,716309969-milano-genova,"[Milano, Genova]",manual,online
1617,1617,https://www.blablacar.it/passaggio-milano-ovada-717822529,2017-01-10,17:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Ovada,44.6361571,8.6396762,"Ovada, AL",7.5,110,2,3,717822529-milano-ovada,"[Arese, Milano, Ovada, Savona]",manual,online
1618,1618,https://www.blablacar.it/passaggio-milano-forli-714083254,2017-01-10,17:00:00,Milano,45.450996399,9.22449398,"Piazzale Vincenzo Cuoco, Milano, MI, Italia",Forlì,44.222740173,12.04073143,"Forlì, FC, Italia",26.5,282,1,1,714083254-milano-forli,"[Milano, Forlì]",manual,online
1619,1619,https://www.blablacar.it/passaggio-milano-torino-718531409,2017-01-10,17:00:41,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Torino,45.070312,7.6868565,"Torino, Italia",8.5,152,3,3,718531409-milano-torino,"[Milano, Torino]",manual,online
1620,1620,https://www.blablacar.it/passaggio-milano-bologna-717718884,2017-01-10,17:20:12,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,Bologna,12.0,216,2,4,717718884-milano-bologna,"[Milano, Bologna, Rimini]",auto,online
1621,1621,https://www.blablacar.it/passaggio-milano-genova-717406014,2017-01-10,17:20:35,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",9.5,138,4,4,717406014-milano-genova,"[Milano, Genova]",manual,online
1622,1622,https://www.blablacar.it/passaggio-milano-mombello-di-torino-710923234,2017-01-10,17:40:00,Milano,45.4327611,9.199623,"Via Sibari, Milano, MI, Italia",Mombello Di Torino,45.0460593,7.9183549,"Mombello di Torino, TO, Italia",9.5,159,3,3,710923234-milano-mombello-di-torino,"[Milano, Mombello Di Torino]",manual,online
1623,1623,https://www.blablacar.it/passaggio-milano-asti-715237664,2017-01-10,18:00:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Asti,44.900753021,8.206425667,"14100 Asti AT, Italia",9.5,119,3,3,715237664-milano-asti,"[Milano, Asti]",auto,online
1624,1624,https://www.blablacar.it/passaggio-milano-pescara-718502544,2017-01-10,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Pescara,42.4617902,14.2160898,"Pescara, PE, Italia",37.0,592,3,3,718502544-milano-pescara,"[Milano, Pescara]",manual,online
1625,1625,https://www.blablacar.it/passaggio-milano-lugano-719122049,2017-01-10,18:10:00,Milano,45.46549,9.18588,"Milano, MI",Lugano,46.0054809,8.9473138,"Lugano, Stazione, Lugano, Svizzera",7.5,79,3,3,719122049-milano-lugano,"[Milano, Lugano, Bellinzona]",manual,online
1626,1626,https://www.blablacar.it/passaggio-milano-genova-713446379,2017-01-10,18:30:00,Milano,45.4360004,9.1664958,"Milano - Famagosta, Milano, MI",Genova,44.4259597,8.8169726,"Pegli Fs/ponchielli, Genova, GE",8.5,144,1,2,713446379-milano-genova,"[Milano, Genova]",manual,online
1627,1627,https://www.blablacar.it/passaggio-milano-alba-718325289,2017-01-10,18:40:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Alba,44.6983705,8.0255161,"Alba, CN",9.5,148,1,1,718325289-milano-alba,"[Milano, Alba]",manual,online
1628,1628,https://www.blablacar.it/passaggio-milano-varese-719009079,2017-01-10,18:40:17,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Varese,45.8205989,8.8250576,"Varese, VA, Italia",5.5,60,3,3,719009079-milano-varese,"[Padova, Milano, Varese]",manual,online
1629,1629,https://www.blablacar.it/passaggio-milano-1-asti-718000629,2017-01-10,18:50:00,Milano,45.4378,9.16841,"Famagosta m2, Milano, MI",Asti,44.901,8.20638,"Asti, AT",8.5,123,2,2,718000629-milano-1-asti,"[Milano, Asti]",auto,online
1630,1630,https://www.blablacar.it/passaggio-milano-modena-718221954,2017-01-10,18:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Modena,44.6470851,10.9250966,"Modena, MO",12.0,181,3,3,718221954-milano-modena,"[Magenta, Milano, Modena]",auto,online
1631,1631,https://www.blablacar.it/passaggio-milano-lugano-717384884,2017-01-10,19:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",5.5,80,1,1,717384884-milano-lugano,"[Pescara, Milano, Lugano, Verscio]",manual,online
1632,1632,https://www.blablacar.it/passaggio-milano-san-salvatore-monferrato-719086109,2017-01-10,19:00:00,Milano,45.4811142,9.1620024,milano domodossola,San Salvatore Monferrato,44.9925423,8.5637834,san salvatore monferrato,6.5,101,3,3,719086109-milano-san-salvatore-monferrato,"[Milano, San Salvatore Monferrato]",manual,online
1633,1633,https://www.blablacar.it/passaggio-milano-asti-711288119,2017-01-10,19:00:00,Milano,45.43775177,9.168412209,"Famagosta m2, 20142 Milano, Italia",Asti,44.900753021,8.206425667,"14100 Asti AT, Italia",7.5,119,3,3,711288119-milano-asti,"[Milano, Asti]",auto,online
1634,1634,https://www.blablacar.it/passaggio-milano-genova-718754894,2017-01-10,19:00:00,Milano,45.4373631,9.1646019,Milano Park Famagosta M2,Genova,44.405106,8.936062,"Piazza Dante, Genova, GE",7.5,141,1,4,718754894-milano-genova,"[Milano, Genova]",auto,online
1635,1635,https://www.blablacar.it/passaggio-milano-genova-714227994,2017-01-10,19:00:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Genova,44.4060093,8.9465357,"Genova, GE",8.5,138,1,4,714227994-milano-genova,"[Milano, Genova]",auto,online
1636,1636,https://www.blablacar.it/passaggio-milano-bologna-718471249,2017-01-10,19:00:00,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Bologna,44.494887,11.3426163,Bologna,13.0,216,2,2,718471249-milano-bologna,"[Milano, Bologna, Roma]",manual,online
1637,1637,https://www.blablacar.it/passaggio-milano-torino-674087050,2017-01-10,19:20:42,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.0702542,7.6865394,"Torino, TO",6.5,144,1,3,674087050-milano-torino,"[Sosnowiec, Milano, Torino]",manual,online
1638,1638,https://www.blablacar.it/passaggio-milano-piacenza-717436794,2017-01-10,19:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Piacenza,45.052619934,9.692984581,Piacenza,7.5,73,3,4,717436794-milano-piacenza,"[Milano, Piacenza, Bologna]",manual,online
1639,1639,https://www.blablacar.it/passaggio-milano-genova-714124249,2017-01-10,19:30:36,Milano,45.4378955,9.1671754,"Milano, Famagosta",Genova,44.408915,8.9440758,Genova Brignole o Sampierdarena,9.5,140,4,4,714124249-milano-genova,"[Milano, Genova]",auto,online
1640,1640,https://www.blablacar.it/passaggio-milano-pisa-716362954,2017-01-10,20:00:00,Milano,45.4405836,9.223542,"Corvetto, Milano, MI",Pisa,43.7228386,10.4016888,"Pisa, PI",23.0,274,3,3,716362954-milano-pisa,"[Milano, Pisa]",auto,online
1641,1641,https://www.blablacar.it/passaggio-milano-savona-719137299,2017-01-10,20:40:48,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Savona,44.305207,8.48247,"Corso Giuseppe Mazzini, 17100 Savona SV, Italia",8.5,164,3,3,719137299-milano-savona,"[Milano, Savona]",manual,online
1642,1642,https://www.blablacar.it/passaggio-milan-genoa-719235869,2017-01-10,21:00:00,Milano,45.4654219,9.1859243,"Milan, Italy",Genova,44.416356,8.919053,"Genova Principe, 16126 Genova, Italy",14.0,146,1,2,719235869-milan-genoa,"[Milano, Genova]",manual,online
1643,1643,https://www.blablacar.it/passaggio-milano-maastricht-711859624,2017-01-10,21:00:01,Milano,45.47903,9.1443735,"Lotto M1-M5, Milan",Maastricht,50.85112,5.703921,"Station Maastricht, Maastricht",53.5,884,1,1,711859624-milano-maastricht,"[Milano, Maastricht]",auto,online
1644,1644,https://www.blablacar.it/passaggio-milano-bologna-719415429,2017-01-10,21:50:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bologna,44.494887,11.3426163,"Bologna, BO, Italia",19.5,216,1,1,719415429-milano-bologna,"[Milano, Bologna]",manual,online
1645,1645,https://www.blablacar.it/passaggio-mailand-turin-714128084,2017-01-10,22:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",9.5,146,2,3,714128084-mailand-turin,"[Monaco Di Baviera, Milano, Torino, Pinerolo]",manual,online
1646,1646,https://www.blablacar.it/passaggio-milano-lugano-719195084,2017-01-10,22:20:00,Milano,45.46549,9.18588,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,80,3,3,719195084-milano-lugano,"[Milano, Lugano, Bludenz]",auto,online
1647,1647,https://www.blablacar.it/passaggio-milano-verona-717661879,2017-01-10,22:20:00,Milano,45.458626,9.181873,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona, Italia",12.0,169,4,4,717661879-milano-verona,"[Aosta, Milano, Verona]",auto,online
1648,1648,https://www.blablacar.it/passaggio-milano-genova-718962769,2017-01-10,22:50:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Genova,44.4056499,8.946256,"Genova, GE",9.5,148,3,3,718962769-milano-genova,"[Milano, Genova, Nizza]",manual,online
1649,1649,https://www.blablacar.it/passaggio-milan-zagreb-719495154,2017-01-10,23:00:00,Milano,45.4858877,9.2042827,"Milano Centrale Railway Station, Milan, Metropolitan City of Mil",Zagabria,45.8150766,15.9820277,"Zagreb, Croatia",49.0,627,1,1,719495154-milan-zagreb,"[Milano, Zagabria]",manual,online
1650,1650,https://www.blablacar.it/passaggio-milano-genova-716093649,2017-01-10,23:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Genova,44.4060093,8.9465357,"Genova, GE",13.0,148,2,3,716093649-milano-genova,"[Milano, Genova]",auto,online
1651,1651,https://www.blablacar.it/passaggio-milano-novara-711441049,2017-01-10,23:50:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Novara,45.44693,8.6221612,"Novara, NO, Italia",5.5,54,2,3,711441049-milano-novara,"[Battipaglia, Milano, Novara]",auto,online
1652,1652,https://www.blablacar.it/passaggio-milano-brescia-718204209,2017-01-10,23:50:00,Milano,45.46549,9.18588,"Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",7.5,105,3,3,718204209-milano-brescia,"[Milano, Brescia, Serravalle]",auto,online
1653,1653,https://www.blablacar.it/passaggio-milano-genova-716269644,2017-01-10,23:50:00,Milano,45.4378,9.16841,"Famagosta m2, 20142 Milano, Italia",Genova,44.4057,8.94626,"Genova, Italia",10.5,140,2,4,716269644-milano-genova,"[Milano, Genova]",auto,online
1654,1654,https://www.blablacar.it/passaggio-mailand-1-mailand-2-693367012,2017-01-10,04:50:00,Milano,45.4598898,9.2238808,"Porta Vittoria, Mailand, Italien",Milano,45.4409167,9.2226184,"Corvetto M3, Mailand, Italien",1.0,2,4,4,693367012-mailand-1-mailand-2,"[Pavia, Milano]",none,no_booking
1655,1655,https://www.blablacar.it/passaggio-milano-caronno-pertusella-717663449,2017-01-10,06:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Caronno Pertusella,45.5985076,9.0450399,"21042 Caronno Pertusella VA, Italia",1.0,24,3,3,717663449-milano-caronno-pertusella,"[Milano, Caronno Pertusella]",none,no_booking
1656,1656,https://www.blablacar.it/passaggio-milano-varese-717028889,2017-01-10,06:50:00,Milano,45.4722295,9.1825481,"Lanza, 20121 Milano, Italia",Varese,45.8004055,8.842966,"Viale Luigi Borri, 21100 Varese VA, Italia",3.0,57,3,3,717028889-milano-varese,"[Milano, Varese]",none,no_booking
1657,1657,https://www.blablacar.it/passaggio-milano-bergamo-717831909,2017-01-10,07:00:00,Milano,45.4612682,9.136384,"Bande Nere, Milano, MI",Bergamo,45.6914563,9.6756358,"Bergamo Stazione, Bergamo, BG",4.0,58,3,3,717831909-milano-bergamo,"[Milano, Bergamo]",none,no_booking
1658,1658,https://www.blablacar.it/passaggio-milano-ferno-704511798,2017-01-10,07:20:00,Milano,45.4761671,9.1368904,"San Siro, Milano, MI",Ferno,45.6468235,8.7233618,"Malpensa Terminal 2, Ferno, VA",3.0,44,3,3,704511798-milano-ferno,"[Milano, Ferno]",none,no_booking
1659,1659,https://www.blablacar.it/passaggio-milano-vermezzo-699383811,2017-01-10,07:30:00,Milano,45.437214,9.1928583,"Via Antonini, 32, Milano, MI, Italia",Vermezzo,45.3960293,8.9786178,"Vermezzo, MI, Italia",1.0,25,4,4,699383811-milano-vermezzo,"[Milano, Vermezzo]",none,no_booking
