,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
5646,2017-02-27,07:00:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Trento,46.0687305,11.1274123,"Piazza Venezia, Trento, TN",16.5,221,1,2,751299900-milano-trento,"[Milano, Trento]",manual,online,trento,10800,12,IT
5647,2017-02-27,07:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Firenze,43.7695604,11.2558136,Firenze,17.5,318,3,3,752356190-milano-firenze,"[Milano, Firenze]",manual,online,firenze,13800,17,IT
5648,2017-02-27,07:00:00,Milano,45.47903,9.1443735,"Lotto M1-M5, Milan",Monaco-Ville,43.737411,7.420816,"Monaco-Ville, Monaco",23.0,304,3,3,751189445-milano-monaco-ville,"[Milano, Monaco-Ville]",auto,online,monaco-ville,14400,16,MC
5649,2017-02-27,07:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Trieste,45.6495264,13.7768182,"Trieste, TS, Italia",28.5,426,3,3,752345155-milano-trieste,"[Milano, Trieste]",manual,online,trieste,18000,22,IT
5650,2017-02-27,07:00:45,Milano,45.439506146,9.224642515,"Corvetto M3, Milan",Modena,44.647128,10.9252269,"Modena MO, Italia",8.5,170,2,3,748827245-milano-modena,"[Milano, Modena, Maranello]",manual,online,modena,9000,9,IT
5651,2017-02-27,07:10:00,Milano,45.4654,9.18592,"Milano, Italia",Brescia,45.5416,10.2118,Brescia,5.5,96,2,2,750700175-milano-brescia,"[Milano, Brescia, Trento]",auto,online,brescia,5400,5,IT
5652,2017-02-27,07:10:00,Milano,45.4795257,9.1435048,"Lotto, Milano, MI",Lugano,46.0053453,8.9472845,"Lugano, Stazione, Lugano, Svizzera",6.5,73,3,3,751757790-milano-lugano,"[Milano, Lugano]",manual,online,lugano,5400,4,CH
5653,2017-02-27,07:10:00,Milano,45.4437333,9.1676768,"Romolo, Milano, MI",Brescia,45.5415526,10.2118019,Brescia,6.5,111,2,3,751356945-milano-brescia,"[Milano, Brescia, Peschiera Del Garda]",manual,online,brescia,5400,5,IT
5654,2017-02-27,07:10:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.4989495,11.3383283,"Via Riva di Reno, 63, 40122 Bologna, Italia",10.5,215,1,2,750146870-milano-bologna,"[Sesto San Giovanni, Milano, Bologna]",manual,online,bologna,10200,11,IT
5655,2017-02-27,07:20:00,Milano,45.48367691,9.188018799,"Garibaldi-Isola, Milano, MI",Paradiso,45.989177704,8.946525574,"Lugano-Paradiso, Paradiso, Svizzera",7.5,74,1,2,729425460-milano-paradiso,"[Milano, Paradiso]",manual,online,paradiso,15000,19,CH
5656,2017-02-27,07:20:00,Milano,45.4818609,9.1643593,"Corso Sempione, Milano, MI",Alba,44.6994475,8.0247005,"Alba, CN",12.0,182,4,4,751389415-milano-alba,"[Milano, Alba]",auto,online,alba,8400,8,IT
5657,2017-02-27,07:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Modena,44.647128,10.9252269,"Modena, MO",12.0,179,1,1,752435060-milano-modena,"[Milano, Modena]",auto,online,modena,9000,9,IT
5658,2017-02-27,07:30:00,Milano,45.468491,9.1552276,"Wagner, Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto,",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto,",4.0,58,3,3,745539965-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto,[Milano],manual,online,orio al serio,3600,2,IT
5659,2017-02-27,07:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Reggio Emilia,44.6989932,10.6296859,"Reggio Emilia, RE",10.5,155,1,1,750740500-milano-reggio-emilia,"[Milano, Reggio Emilia, Scandiano]",auto,online,reggio emilia,7200,8,IT
5660,2017-02-27,07:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Padova,45.406433105,11.876761436,"Padova PD, Italia",17.5,245,3,3,752444345-milano-padova,"[Varese, Milano, Padova]",manual,online,padova,11400,13,IT
5661,2017-02-27,07:30:00,Milano,45.4524496,9.2024382,"Piazzale Medaglie D'Oro, 1, 20135 Milano, Italia",Belluno,46.135912,12.1994977,"Viale Europa, 13, 32100 Belluno BL, Italia",17.5,368,3,3,752002220-milano-belluno,"[Milano, Belluno]",manual,online,belluno,15000,19,IT
5662,2017-02-27,07:30:13,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Genova,44.4642375,8.8941841,"Bolzaneto, Genova, Italia",7.5,133,2,3,751723600-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
5663,2017-02-27,08:00:00,Milano,45.5055788,9.1591793,"Bovisa, Milano, MI",Lainate,45.574026,9.0274157,"Lainate, MI",2.0,19,3,3,751718295-milano-lainate,"[Milano, Lainate]",manual,online,lainate,3000,1,IT
5664,2017-02-27,08:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Pavia,45.1998423,9.1423743,"Piazzale Volontari del Sangue, Pavia, PV",2.0,35,3,3,751969530-milano-pavia,"[Milano, Pavia]",auto,online,pavia,4200,2,IT
5665,2017-02-27,08:00:00,Milano,45.4654219,9.1859243,"Milán, Italia",Tortona,44.8952122,8.8633326,"Tortona, Alessandria, Italia",5.5,80,1,2,750050495-milan-tortona,"[Milano, Tortona, Andorra La Vella]",manual,online,tortona,4800,4,IT
5666,2017-02-27,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Brescia,45.5415526,10.2118019,Brescia,6.5,105,3,3,748111130-milano-brescia,"[Milano, Brescia, Trieste]",manual,online,brescia,5400,5,IT
5667,2017-02-27,08:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",7.5,132,2,3,751614920-milano-parma,"[Milano, Parma]",auto,online,parma,6600,7,IT
5668,2017-02-27,08:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Torino,45.0716228,7.6659039,"Torino Porta Susa, Corso Bolzano, 10121 Torino, Italia",9.5,151,3,3,752463015-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
5669,2017-02-27,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sirmione,45.498888,10.60534,"Sirmione, BS",12.0,135,2,2,751771925-milano-sirmione,"[Milano, Sirmione]",auto,online,sirmione,7200,7,IT
5670,2017-02-27,08:00:09,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Padova,45.4173498,11.8804541,"Padova, Piazzale Stazione, PD",13.0,235,3,3,751169490-milano-padova,"[Milano, Padova]",auto,online,padova,11400,13,IT
5671,2017-02-27,08:00:14,Milano,45.4654219,9.1859243,"Milano, Italia",Alba Adriatica,42.8270607,13.9293014,"64011 Alba Adriatica TE, Italia",31.5,524,2,3,750968830-milano-alba-adriatica,"[Milano, Alba Adriatica]",auto,online,alba adriatica,21000,28,IT
5672,2017-02-27,08:00:24,Milano,45.48548,9.238142,"Lambrate M2, Milan",Brescia,45.5415526,10.2118019,Brescia,7.5,92,3,3,751241240-milano-brescia,"[Milano, Brescia, Verona]",manual,online,brescia,5400,5,IT
5673,2017-02-27,08:30:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Lugano,46.0044799,8.9496797,"Città, Lugano",7.5,79,1,3,750751320-milano-lugano,"[Milano, Lugano]",auto,online,lugano,5400,4,CH
5674,2017-02-27,08:30:00,Milano,45.4788956,9.1439966,"Lotto Fieramilanocity, 20149 Milano, Italia",Padova,45.4168569,11.8797719,"Piazzale Stazione, 35131 Padova PD, Italia",12.0,242,1,3,752415390-milano-padova,"[Milano, Padova]",manual,online,padova,11400,13,IT
5675,2017-02-27,08:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Marina Di Massa,44.0273656,10.0687182,"54100 Marina di Massa MS, Italia",16.5,242,2,2,752150000-milano-marina-di-massa,"[Milano, Marina Di Massa]",auto,online,marina di massa,11400,13,IT
5676,2017-02-27,08:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Padova,45.4064349,11.8767611,"Padova, PD",16.5,246,2,2,750986975-milano-padova,"[Milano, Padova, Treviso]",auto,online,padova,11400,13,IT
5677,2017-02-27,08:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Vicenza,45.545478821,11.535421371,"36100 Vicenza VI, Italia",19.5,207,3,3,751924660-milano-vicenza,"[Milano, Vicenza]",manual,online,vicenza,9600,11,IT
5678,2017-02-27,08:40:39,Milano,45.4654219,9.1859243,"Milano, Italia",Cesena,44.1396438,12.2464292,"Cesena FC, Italia",17.5,305,1,2,748802845-milano-cesena,"[Milano, Cesena]",manual,online,cesena,12600,16,IT
5679,2017-02-27,08:50:00,Milano,45.4968398,9.1773385,"Viale Edoardo Jenner, Milano, Italia",Cascina Braghe-Traversa,45.6827465,9.0401572,"Via Lombardia, 57, 22074 Cascina Braghe-traversa CO, Italia",4.0,34,4,4,751491370-milano-cascina-braghe-traversa,"[Milano, Cascina Braghe-Traversa]",auto,online,cascina braghe-traversa,3000,2,IT
5680,2017-02-27,08:50:00,Milano,45.4681344,9.1767851,"Piazzale Luigi Cadorna, Milano, MI",Orio Al Serio,45.6739099,9.6889593,"Orio al Serio, BG",5.5,58,3,3,752717965-milano-orio-al-serio,"[Milano, Orio Al Serio, Bergamo]",manual,online,orio al serio,3600,2,IT
5681,2017-02-27,08:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Rivera,46.1266496,8.9232939,"Rivera, Svizzera",6.5,95,4,4,739099960-milano-rivera,"[Piovene Rocchette, Milano, Rivera]",auto,online,rivera,-1,-1,CH
5682,2017-02-27,09:00:00,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI",Gravedona,46.1420812,9.304327,"Gravedona ed Uniti, CO",8.5,111,3,3,750163620-milano-gravedona,"[Milano, Gravedona]",manual,online,gravedona,7200,6,IT
5683,2017-02-27,09:00:00,Milano,45.4816387,9.1762097,"Chinatown, 20154 Milano, Italia",Pisa,43.7228386,10.4016888,"Pisa PI, Italia",21.5,283,1,4,751582670-milano-pisa,"[Milano, Pisa, Cecina]",manual,online,pisa,12600,15,IT
5684,2017-02-27,09:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Annemasse,46.193253,6.234158,Annemasse,23.0,313,1,3,749427065-milan-annemasse,"[Milano, Annemasse, Thonon-Les-Bains]",manual,online,annemasse,14400,17,FR
5685,2017-02-27,09:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Ancona,43.6158299,13.518915,"Ancona, AN",28.5,443,2,2,750932100-milano-ancona,"[Milano, Ancona]",manual,online,ancona,18000,24,IT
5686,2017-02-27,09:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Corato,41.153488159,16.413160324,"70033 Corato BA, Italia",55.5,848,2,2,739446940-milano-corato,"[Milano, Corato]",manual,online,corato,33000,46,IT
5687,2017-02-27,09:00:11,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Santo Stefano Di Magra,44.1532408,9.9178719,"Via L. Camaiora, 19037 Santo Stefano di Magra SP, Italia",14.0,217,2,3,749339830-milano-santo-stefano-di-magra,"[Milano, Santo Stefano Di Magra]",auto,online,santo stefano di magra,10200,11,IT
5688,2017-02-27,09:00:28,Milano,45.4877441,9.1657118,"Via Cenisio, Milano, Italie",Nizza,43.7101728,7.2619532,Nice,24.0,332,1,3,743938695-milan-nice,"[Milano, Nizza, Marsiglia]",manual,online,nizza,15000,17,FR
5689,2017-02-27,09:00:33,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, 4, 20144 Milano, ",Tortona,44.8952122,8.8633326,"15057 Tortona AL, Italia",5.5,75,4,4,752226235-milano-tortona,"[Milano, Tortona, Novi Ligure]",manual,online,tortona,4800,4,IT
5690,2017-02-27,09:00:59,Milano,45.4932893,9.2069776,"Via Edolo, 26, 20125 Milano, Italia",Alessandria,44.8948494,8.5937815,"Corso Acqui, Alessandria AL, Italia",7.5,139,3,3,752664915-milano-alessandria,"[Milano, Alessandria]",auto,online,alessandria,5400,5,IT
5691,2017-02-27,09:10:00,Milano,45.46549,9.18588,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",8.5,132,3,3,750805880-milano-parma,"[Novara, Milano, Parma, Roma]",auto,online,parma,6600,7,IT
5692,2017-02-27,09:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Alba,44.7009153,8.0356911,"12051 Alba CN, Italia",9.5,151,3,3,751566210-milano-alba,"[Milano, Alba, Savigliano]",auto,online,alba,8400,8,IT
5693,2017-02-27,09:30:00,Milano,45.447078705,9.209874153,"Piazzale Lodi, Milano, Italia",Firenze,43.7695604,11.2558136,"Firenze, Italia",14.0,311,3,3,752615505-milano-firenze,"[Milano, Firenze, Figline E Incisa Valdarno]",manual,online,firenze,13800,17,IT
5694,2017-02-27,09:40:00,Milano,45.4514341,9.2034002,"Porta Romana, 20135 Milano, Italia",Parma,44.801483154,10.327903748,Parma,8.5,125,3,3,752623485-milano-parma,"[Milano, Parma, Reggio Emilia]",manual,online,parma,6600,7,IT
5695,2017-02-27,09:50:43,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,96,2,3,749277750-milano-brescia,"[Varese, Milano, Brescia, Montebelluna]",manual,online,brescia,5400,5,IT
5696,2017-02-27,10:00:00,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Bologna,44.4908608,11.3303986,"Piazza di Porta Saragozza, 40123 Bologna, Italia",9.5,207,3,3,751076815-milano-bologna,"[Milano, Bologna]",manual,online,bologna,10200,11,IT
5697,2017-02-27,10:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Autostrada,45.2828416,11.7973214,"Autostrada, PD",16.5,264,3,3,743127250-milano-autostrada,"[Milano, Autostrada, Napoli]",manual,online,autostrada,11400,14,IT
5698,2017-02-27,10:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Roma,41.9134148,12.5211719,"Piazza Bologna, Roma, RM",39.5,572,3,3,733053240-milano-roma,"[Milano, Roma]",auto,online,roma,23400,31,IT
5699,2017-02-27,10:00:08,Milano,45.4654219,9.1859243,"Milano, Italia",Udine,46.0710668,13.2345794,"33100 Udine UD, Italia",21.5,387,1,3,712258164-milano-udine,"[Milano, Udine, Daugavpils]",manual,online,udine,15600,20,IT
5700,2017-02-27,10:00:37,Milano,45.48548,9.238142,"Lambrate M2, Milan",Cesena,44.1396438,12.2464292,"Cesena FC, Italia",14.0,302,1,2,750117955-milano-cesena,"[Milano, Cesena, Foligno]",manual,online,cesena,12600,16,IT
5701,2017-02-27,10:00:57,Milano,45.4654219,9.1859243,"Milan, Italie",Lugano,46.0036778,8.951052,"Lugano, Suisse",7.5,80,2,3,751866925-milan-lugano,"[Milano, Lugano, Neuchâtel]",manual,online,lugano,5400,4,CH
5702,2017-02-27,10:10:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Stabio,45.853027344,8.936694145,"Stabio, Svizzera",5.5,75,1,1,749890215-milano-stabio,"[Prato, Milano, Stabio]",manual,online,stabio,4200,3,CH
5703,2017-02-27,10:10:13,Milano,45.4654219,9.1859243,"Milano, Italia",Cecina,43.30853,10.5188593,"57023 Cecina LI, Italia",23.0,336,2,2,752686370-milano-cecina,"[Milano, Cecina]",manual,online,cecina,13800,18,IT
5704,2017-02-27,10:20:00,Milano,45.4553399,9.1680979,"Via Savona, 13, 20144 Milano, Italia",Lucca,43.8382606,10.5052305,"Viale Regina Margherita, 129, 55100 Lucca LU, Italia",18.5,285,2,3,752213935-milano-lucca,"[Milano, Lucca]",auto,online,lucca,12600,15,IT
5705,2017-02-27,10:30:00,Milano,45.4654219,9.1859243,Milano,Brescia,45.5415526,10.2118019,"Brescia, BS",5.5,96,3,3,750504985-milano-brescia,"[Bassano Del Grappa, Milano, Brescia, Magnano]",manual,online,brescia,5400,5,IT
5706,2017-02-27,10:30:00,Milano,45.4414745,9.2161485,"Viale Brenta, 20139 Milano, Italia",Venezia,45.4823244,12.2339898,"Mestre FS, 30100 Venezia, Italia",13.0,269,1,3,752059125-milano-venezia,"[Milano, Venezia, Sant'andrea]",manual,online,venezia,12000,14,IT
5707,2017-02-27,10:30:37,Milano,45.481002808,9.225004196,"Piola, 20131 Milano, Italia",Asti,44.900753021,8.206425667,"14100 Asti AT, Italia",9.5,139,3,3,752251905-milano-asti,"[Milano, Asti]",manual,online,asti,6600,6,IT
5708,2017-02-27,10:40:00,Milano,45.4736789,9.1509693,"Amendola, 20149 Milano, Italia",Saint-Gilles,50.8364411,4.3347878,"Brussels-South Railway Station, Avenue Fonsny 47B, 1060 Bruxelle",54.5,909,2,3,750436790-milano-saint-gilles,"[Torino, Milano, Saint-Gilles]",auto,online,saint-gilles,37800,49,BE
5709,2017-02-27,10:50:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Lugano,46.0051965,8.9471632,"Stazione FFS, Lugano, Svizzera",7.5,89,3,3,752127790-milano-lugano,"[Savona, Milano, Lugano]",auto,online,lugano,5400,4,CH
5710,2017-02-27,10:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Vicenza,45.5454787,11.5354214,"Vicenza, VI",10.5,207,2,3,746793190-milano-vicenza,"[Canale, Milano, Vicenza]",manual,online,vicenza,9600,11,IT
5711,2017-02-27,10:50:00,Milano,45.46549,9.18588,"Milano, MI",Ancona,43.6158299,13.518915,"Ancona, AN",26.5,442,2,3,750203210-milano-ancona,"[Milano, Ancona, Vasto]",manual,online,ancona,18000,24,IT
5712,2017-02-27,11:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Torino,45.0703125,7.68685627,"Torino, Italia",10.5,146,2,2,751209385-milano-torino,"[Pozzoleone, Milano, Torino, Aosta]",manual,online,torino,7200,8,IT
5713,2017-02-27,11:00:00,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Varazze,44.3594336,8.5773126,"17019 Varazze SV, Italia",12.0,154,3,3,752770810-milano-varazze,"[Milano, Varazze]",manual,online,varazze,8400,8,IT
5714,2017-02-27,11:00:05,Milano,45.4654219,9.1859243,"Milano, Italia",Lucerna,47.0501682,8.3093072,"Lucerna, Svizzera",14.0,245,1,3,752265065-milano-lucerna,"[Milano, Lucerna, Lussemburgo]",auto,online,lucerna,12000,13,CH
5715,2017-02-27,11:30:00,Milano,45.4795257,9.1435048,"Zona Lotto, Milano, Italia",Rovigo,45.0698118,11.7902158,"45100 Rovigo RO, Italia",17.5,249,4,4,752426730-milano-rovigo,"[Milano, Rovigo]",auto,online,rovigo,12000,13,IT
5716,2017-02-27,11:30:38,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Roma,41.9110372,12.5313221,"Tiburtina F.S, 00162 Roma, Italia",28.5,574,2,3,752157105-milano-roma,"[Milano, Roma]",manual,online,roma,23400,31,IT
5717,2017-02-27,11:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Chiavenna,46.3209673,9.3976574,"Chiavenna, SO",7.5,125,2,2,751448080-milano-chiavenna,"[Firenze, Milano, Chiavenna, San Maurizio]",manual,online,chiavenna,9000,6,IT
5718,2017-02-27,12:00:00,Milano,45.4650203,9.1857233,"Mailand, Italien",Lugano,46.0038795,8.9509869,"Lugano, Schweiz",5.5,80,2,3,739372310-mailand-lugano,"[Bordighera, Milano, Lugano, Norimberga]",manual,online,lugano,5400,4,CH
5719,2017-02-27,12:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Città Di Castello,43.4639783,12.2404869,"Città di Castello, PG",23.0,402,3,3,749153040-milano-citta-di-castello,"[Milano, Città Di Castello, Spoleto]",manual,online,città di castello,17400,22,IT
5720,2017-02-27,12:00:00,Milano,45.4832413,9.2031399,"30 via Napo Torriani, Milano",Basilea,47.5595986,7.5885761,"Bâle, Suisse",25.0,344,1,3,751854645-milan-bale,"[Milano, Basilea, Bruxelles]",auto,online,basilea,16800,18,CH
5721,2017-02-27,12:00:00,Milano,45.4515142,9.2030248,"Porta Romana, Milano, MI",Brindisi,40.6327278,17.9417616,"Brindisi, BR",60.0,992,2,2,745992515-milano-brindisi,"[Milano, Brindisi, Lecce]",manual,online,brindisi,37800,54,IT
5722,2017-02-27,12:10:00,Milano,45.4654219,9.1859243,Milan,Grenoble,45.188529,5.724524,"Grenoble, France",30.5,373,1,3,746823520-milan-grenoble,"[Milano, Grenoble]",manual,online,grenoble,16800,20,FR
5723,2017-02-27,12:20:18,Milano,45.4654219,9.1859243,Milano,Brescia,45.5177749,10.2247541,"Via della Volta, 14, 25124 Brescia BS, Italia",6.5,92,1,3,752319645-milano-brescia,"[Torino, Milano, Brescia]",manual,online,brescia,5400,5,IT
5724,2017-02-27,12:30:00,Milano,45.4909717,9.1623983,"Via Cesena, 15, 20155 Milano, Italia","Via Civesio, 20098 San Giuliano Milanese MI, Italia",45.3936615,9.2661272,"Via Civesio, 20098 San Giuliano Milanese MI, Italia",3.0,42,3,3,752866390-milano-via-civesio-20098-san-giuliano-milanese-mi-italia,[Milano],auto,online,san giuliano milanese,2400,1,IT
5725,2017-02-27,12:30:00,Milano,45.4517705,9.1633158,"Via Tortona, 20144 Milano, Italia",Rimini,44.040058,12.562338,"A14 - Autostrada Adriatica, Rimini, RN",20.5,331,3,3,752559375-milano-rimini,"[Milano, Rimini, Montegranaro]",manual,online,rimini,13800,18,IT
5726,2017-02-27,12:30:00,Milano,45.439506146,9.224642515,"Corvetto M3, Milan",Pordenone,45.9482493,12.6560824,"Uscita A28 (Fiera), Pordenone",23.0,346,3,3,751185525-milano-pordenone,"[Milano, Pordenone]",manual,online,pordenone,14400,18,IT
5727,2017-02-27,12:40:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Gropello Cairoli,45.17328,8.9994464,"Via Don Luigi Motti, 26, 27027 Gropello Cairoli PV, Italia",3.0,34,3,3,752150200-milano-gropello-cairoli,"[Milano, Gropello Cairoli]",manual,online,gropello cairoli,3600,2,IT
5728,2017-02-27,13:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Brescia,45.541553497,10.211801529,"Brescia, BS, Italia",8.5,96,3,3,742399110-milano-brescia,"[Milano, Brescia, Mirandola]",manual,online,brescia,5400,5,IT
5729,2017-02-27,13:00:00,Milano,45.446286,9.1482659,"Alzaia Naviglio Grande, Milano, Italie",Liegi,50.6229586,5.5715994,"Guillemins, Liège, Belgique",62.0,870,2,2,752105725-milan-liege,"[Milano, Liegi]",manual,online,liegi,35400,47,BE
5730,2017-02-27,13:10:17,Milano,45.4621873,9.2157372,"Corso XXII Marzo, Milano, Italia",Pandino,45.4051588,9.5516252,"26025 Pandino CR, Italia",2.0,34,3,3,752678370-milano-pandino,"[Milano, Pandino]",manual,online,pandino,3600,2,IT
5731,2017-02-27,13:20:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Genova,44.4168921,8.9215322,"Genova Piazza Principe, Genova, GE",10.5,147,2,4,750409135-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
5732,2017-02-27,13:40:00,Milano,45.465423584,9.18592453,"Milano, MI",Bari,41.117141724,16.871871948,"Bari, BA",53.5,884,2,3,738643065-milano-bari,"[Milano, Bari]",manual,online,bari,34200,48,IT
5733,2017-02-27,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.494887,11.3426163,BOLOGNA,9.5,216,1,3,752719905-milano-bologna,"[Milano, Bologna, Lugo]",auto,online,bologna,10200,11,IT
5734,2017-02-27,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Bastia Umbra,43.069059,12.5492451,Bastia Umbra,28.5,456,2,2,749473905-milano-bastia-umbra,"[Milano, Bastia Umbra]",manual,online,bastia umbra,19200,25,IT
5735,2017-02-27,14:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Monaco Di Baviera,48.214712,11.618727,"Fröttmaning, 80939 München, Germania",38.0,505,2,2,752893970-milano-monaco-di-baviera,"[Milano, Monaco Di Baviera]",auto,online,monaco di baviera,22800,27,DE
5736,2017-02-27,14:30:00,Milano,45.4589553,9.1702658,"Piazza Sant'Agostino, Milano, MI",Piacenza,45.0474399,9.6865865,"Piacenza, PC",4.0,70,2,3,750922000-milano-piacenza,"[Milano, Piacenza]",auto,online,piacenza,4800,3,IT
5737,2017-02-27,14:30:29,Milano,45.4654219,9.1859243,"Milano, Italia",Lucca,43.8376211,10.4950609,"55100 Lucca LU, Italia",14.0,281,1,2,752474555-milano-lucca,"[Milano, Lucca]",auto,online,lucca,12600,15,IT
5738,2017-02-27,14:30:31,Milano,45.4654,9.18592,"Milano, Italia",Pisa,43.7228386,10.4016888,"Pisa PI, Italia",20.5,282,1,3,752213700-milano-pisa,"[Milano, Pisa]",manual,online,pisa,12600,15,IT
5739,2017-02-27,14:40:15,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Savona,44.2975603,8.4645,"17100 Savona SV, Italia",8.5,171,3,3,752730065-milano-savona,"[Milano, Savona, Albenga]",manual,online,savona,9000,9,IT
5740,2017-02-27,15:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Collegno,45.076,7.59126,"Collegno - Fermi Metropolitana, 10093 Collegno TO, Italia",9.5,152,2,4,752888360-milano-collegno,"[Milano, Collegno]",auto,online,collegno,7200,8,IT
5741,2017-02-27,15:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Trento,46.07477951,11.121748924,"Trento, Italia",12.0,224,1,2,752280220-milano-trento,"[Milano, Trento]",auto,online,trento,10800,12,IT
5742,2017-02-27,15:00:06,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, Italia",Affi,45.552506,10.7720528,"37010 Affi VR, Italia",9.5,156,2,2,752575310-milano-affi,"[Milano, Affi]",auto,online,affi,7200,8,IT
5743,2017-02-27,15:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Como,45.8080597,9.0851765,"Como, CO",5.5,52,2,2,751731375-milano-como,"[Modena, Milano, Como, Locarno]",manual,online,como,4200,2,IT
5744,2017-02-27,15:20:01,Milano,45.4654219,9.1859243,"Milano, Italia",Vicenza,45.5454787,11.5354214,"36100 Vicenza VI, Italia",14.0,207,3,3,752863750-milano-vicenza,"[Milano, Vicenza]",auto,online,vicenza,9600,11,IT
5745,2017-02-27,15:30:00,Milano,45.4528685,9.1459807,"Lorenteggio, Milano, MI, Italia",Udine,46.0710668,13.2345794,"Udine, UD, Italia",19.5,390,2,3,752463400-milano-udine,"[Milano, Udine]",manual,online,udine,15600,20,IT
5746,2017-02-27,15:30:00,Milano,45.485889435,9.204282761,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Pescara,42.47334671,14.20878315,"Pescara Centrale, Via Stazione Ferroviaria, 65124 Pescara PE, It",34.0,575,1,2,749625960-milano-pescara,"[Milano, Pescara]",manual,online,pescara,22800,32,IT
5747,2017-02-27,16:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Savona,44.2975603,8.4645,"17100 Savona SV, Italia",12.0,171,1,3,752380905-milano-savona,"[Milano, Savona]",manual,online,savona,9000,9,IT
5748,2017-02-27,16:00:00,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Bologna,44.512968,11.3563137,"Via Ferruccio Parri, 40128 Bologna, Italia",15.0,213,1,2,750608260-milano-bologna,"[Milano, Bologna, Rimini]",manual,online,bologna,10200,11,IT
