,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name
4740,4740,https://www.blablacar.it/passaggio-milano-ancona-769669470,2017-03-27,12:00:00,Milano,45.4818609,9.1643593,"Corso Sempione, Milano, Italia",Ancona,43.6158299,13.518915,"Ancona, Italia",23.0,463,3,3,769669470-milano-ancona,"[Milano, Ancona]",manual,online,Ancona
4741,4741,https://www.blablacar.it/passaggio-milano-bologna-769980575,2017-03-27,12:20:00,Milano,45.439506146,9.224642515,Corvetto M3,Bologna,44.50630188,11.342697144,Stazione Centrale,9.5,210,3,3,769980575-milano-bologna,"[Milano, Bologna]",auto,online,Bologna
4742,4742,https://www.blablacar.it/passaggio-milano-bellinzona-758825575,2017-03-27,12:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Bellinzona,46.1946216,9.0244124,"Bellinzona, Svizzera",6.5,106,3,4,758825575-milano-bellinzona,"[San Zenone Degli Ezzelini, Milano, Bellinzona, Trossingen]",manual,online,Bellinzona
4743,4743,https://www.blablacar.it/passaggio-milano-bologna-769254505,2017-03-27,12:30:04,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",12.0,215,3,3,769254505-milano-bologna,"[Milano, Bologna]",manual,online,Bologna
4744,4744,https://www.blablacar.it/passaggio-milano-bologna-769832405,2017-03-27,13:00:00,Milano,45.483970642,9.206096649,"Centrale, Milano, Italia",Bologna,44.494888306,11.342616081,Bologna,13.0,216,3,3,769832405-milano-bologna,"[Milano, Bologna, Napoli]",auto,online,Bologna
4745,4745,https://www.blablacar.it/passaggio-milano-genova-767340185,2017-03-27,13:10:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Genova,44.4056499,8.946256,"Genova, GE",9.5,148,4,4,767340185-milano-genova,"[Milano, Genova]",manual,online,Genova
4746,4746,https://www.blablacar.it/passaggio-milano-zurigo-766714945,2017-03-27,13:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Zurigo,47.3768866,8.541694,"Zurigo, Svizzera",20.5,282,2,3,766714945-milano-zurigo,"[Milano, Zurigo]",manual,online,Zurigo
4747,4747,https://www.blablacar.it/passaggio-milano-bergamo-769197990,2017-03-27,13:30:08,Milano,45.46549,9.18588,"Milano, Italia",Bergamo,45.6982642,9.6772698,"Bergamo, BG",5.5,51,3,3,769197990-milano-bergamo,"[Milano, Bergamo, Ponte Di Legno]",manual,online,Bergamo
4748,4748,https://www.blablacar.it/passaggio-milan-turin-739914355,2017-03-27,14:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",Torino,45.070312,7.6868565,"Turin, Italie",6.5,146,1,4,739914355-milan-turin,"[Milano, Torino, Foix]",auto,online,Torino
4749,4749,https://www.blablacar.it/passaggio-milano-breganze-769353550,2017-03-27,14:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Breganze,45.6983995,11.5661465,"Provincia di Vicenza, Italia",16.5,245,4,4,769353550-milano-breganze,"[Milano, Breganze]",auto,online,Breganze
4750,4750,https://www.blablacar.it/passaggio-milano-brescia-768927730,2017-03-27,14:30:00,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Brescia,45.541553497,10.211801529,Brescia,6.5,94,2,4,768927730-milano-brescia,"[Milano, Brescia]",manual,online,Brescia
4751,4751,https://www.blablacar.it/passaggio-milano-bologna-769475015,2017-03-27,14:30:00,Milano,45.464672089,9.142468452,"Piazzale Veronica Gambara, 20146 Milano, Italia",Bologna,44.505493164,11.342791557,"Stazione Centrale, 40121 Bologna, Italia",10.5,221,1,3,769475015-milano-bologna,"[Milano, Bologna]",auto,online,Bologna
4752,4752,https://www.blablacar.it/passaggio-milano-zurigo-766107760,2017-03-27,14:40:00,Milano,45.46549,9.18588,"Milano, MI metro1 molino dorino",Zurigo,47.3645532,8.5304569,"Bahnhof Enge/Bederstr., Zurigo, Svizzera",18.5,281,1,2,766107760-milano-zurigo,"[Trieste, Milano, Zurigo]",manual,online,Zurigo
4753,4753,https://www.blablacar.it/passaggio-milano-losanna-768208730,2017-03-27,14:50:39,Milano,45.47903,9.1443735,"Lotto M1-M5, Milano",Losanna,46.525953,6.641452,"CHUV, Lausanne",24.0,322,2,3,768208730-milano-losanna,"[Milano, Losanna]",auto,online,Losanna
4754,4754,https://www.blablacar.it/passaggio-milano-brescia-769645255,2017-03-27,15:00:00,Milano,45.4839647,9.2249413,"Via Antonio Bazzini, 35, Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",7.5,94,3,3,769645255-milano-brescia,"[Milano, Brescia, Trento]",auto,online,Brescia
4755,4755,https://www.blablacar.it/passaggio-milano-trento-769731585,2017-03-27,15:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Trento,46.0747793,11.1217486,"Trento, TN",10.5,224,1,3,769731585-milano-trento,"[Milano, Trento]",manual,online,Trento
4756,4756,https://www.blablacar.it/passaggio-milano-roma-769498965,2017-03-27,15:00:00,Milano,45.48443985,9.202612877,"Centrale FS, Milano",Roma,41.90278244,12.496365547,Roma,30.5,574,3,3,769498965-milano-roma,"[Milano, Roma, Salerno]",manual,online,Roma
4757,4757,https://www.blablacar.it/passaggio-milano-modena-769365355,2017-03-27,15:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Modena,44.636729,10.941028,"Policlinico, Modena",10.5,185,1,3,769365355-milano-modena,"[Gallarate, Milano, Modena]",auto,online,Modena
4758,4758,https://www.blablacar.it/passaggio-milano-bergamo-768047335,2017-03-27,15:30:00,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Bergamo,45.698265076,9.677269936,Bergamo,5.5,56,2,4,768047335-milano-bergamo,"[Milano, Bergamo, Padova]",manual,online,Bergamo
4759,4759,https://www.blablacar.it/passaggio-milano-genova-769834220,2017-03-27,15:30:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Genova,44.4168921,8.9215322,"Genova Piazza Principe, 16134 Genova, Italia",10.5,138,1,3,769834220-milano-genova,"[Milano, Genova]",manual,online,Genova
4760,4760,https://www.blablacar.it/passaggio-milano-rimini-769496685,2017-03-27,15:30:00,Milano,45.4860698,9.2279481,"Via Nicola Antonio Porpora, Milano, MI, Italia",Rimini,44.0678288,12.5695158,"Rimini, RN, Italia",23.0,331,2,2,769496685-milano-rimini,"[Milano, Rimini]",manual,online,Rimini
4761,4761,https://www.blablacar.it/passaggio-milano-pieve-ligure-769899555,2017-03-27,15:40:30,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Pieve Ligure,44.3758285,9.0827137,"16031 Pieve Ligure GE, Italia",9.5,151,4,4,769899555-milano-pieve-ligure,"[Colico Piano, Milano, Pieve Ligure]",auto,online,Pieve Ligure
4762,4762,https://www.blablacar.it/passaggio-milan-nancy-765577085,2017-03-27,16:20:00,Milano,45.4654219,9.1859243,"Milan, Italie",Nancy,48.6890882,6.1759005,"Nancy Gare, Nancy",34.0,554,3,3,765577085-milan-nancy,"[Roma, Milano, Nancy]",manual,online,Nancy
4763,4763,https://www.blablacar.it/passaggio-milano-pistoia-769327375,2017-03-27,16:30:00,Milano,45.4970234,9.2243792,"Via Giovanni Pontano, 20127 Milano, Italia",Pistoia,43.9417231,10.9006972,"Viale Adua, 51100 Pistoia PT, Italia",19.5,320,3,3,769327375-milano-pistoia,"[Milano, Pistoia]",manual,online,Pistoia
4764,4764,https://www.blablacar.it/passaggio-milano-bergamo-768127635,2017-03-27,16:30:17,Milano,45.4511945,9.1423659,"Piazza Pietro Frattini, 15, 20146 Milano, Italia",Bergamo,45.6982642,9.6772698,Bergamo,5.5,59,3,3,768127635-milano-bergamo,"[Milano, Bergamo, Verona]",manual,online,Bergamo
4765,4765,https://www.blablacar.it/passaggio-milano-parma-769634245,2017-03-27,17:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",9.5,130,3,3,769634245-milano-parma,"[Milano, Parma, Imola]",auto,online,Parma
4766,4766,https://www.blablacar.it/passaggio-milano-alba-766266535,2017-03-27,17:00:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Alba,44.6994475,8.0247005,"Alba, CN",14.0,148,3,4,766266535-milano-alba,"[Milano, Alba]",auto,online,Alba
4767,4767,https://www.blablacar.it/passaggio-milan-strasbourg-749942810,2017-03-27,17:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milan, Italie",Strasburgo,48.5850783,7.7342488,"Place de la Gare, Strasbourg",28.5,478,1,3,749942810-milan-strasbourg,"[Milano, Strasburgo]",auto,online,Strasburgo
4768,4768,https://www.blablacar.it/passaggio-milano-alba-768791170,2017-03-27,17:30:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Alba,44.70091629,8.035691261,"12051 Alba CN, Italia",9.5,148,2,2,768791170-milano-alba,"[Milano, Alba, Cuneo]",manual,online,Alba
4769,4769,https://www.blablacar.it/passaggio-milano-arezzo-763333355,2017-03-27,17:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Arezzo,43.4615202,11.8752519,Stazione di Arezzo,23.0,375,3,3,763333355-milano-arezzo,"[Milano, Arezzo]",manual,online,Arezzo
4770,4770,https://www.blablacar.it/passaggio-milano-pavia-769014095,2017-03-27,18:30:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Pavia,45.1847248,9.1582069,"Pavia, PV",4.0,38,2,2,769014095-milano-pavia,"[Milano, Pavia]",manual,online,Pavia
4771,4771,https://www.blablacar.it/passaggio-milano-parma-769675375,2017-03-27,18:30:00,Milano,45.465400696,9.185919762,"Milano, Italia",Parma,44.801498413,10.327899933,"Parma PR, Italia",7.5,132,3,3,769675375-milano-parma,"[Milano, Parma]",auto,online,Parma
4772,4772,https://www.blablacar.it/passaggio-milano-verona-768606970,2017-03-27,18:30:00,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Verona,45.4309251,10.9877041,"Piazzale Porta Nuova, 37122 Verona VR, Italia",8.5,176,2,3,768606970-milano-verona,"[Milano, Verona]",auto,online,Verona
4773,4773,https://www.blablacar.it/passaggio-milano-asti-762492895,2017-03-27,18:30:00,Milano,45.437244415,9.168132782,"Famagosta, 20142 Milano, Italia",Asti,44.900753021,8.206425667,"14100 Asti AT, Italia",9.5,118,3,3,762492895-milano-asti,"[Milano, Asti]",manual,online,Asti
4774,4774,https://www.blablacar.it/passaggio-milano-piacenza-769897150,2017-03-27,18:30:15,Milano,45.4751694,9.2054747,"Corso Buenos Aires, 1, 20124 Milano, Italia",Piacenza,45.0470571,9.686622,"Liceo Scientifico Respighi, Piacenza",5.5,71,3,3,769897150-milano-piacenza,"[Milano, Piacenza]",manual,online,Piacenza
4775,4775,https://www.blablacar.it/passaggio-milano-fidenza-766992095,2017-03-27,18:30:15,Milano,45.4655,9.18588,"Milano, MI",Fidenza,44.8663,10.0616,"Fidenza, PR",7.5,108,3,3,766992095-milano-fidenza,"[Milano, Fidenza, Parma]",manual,online,Fidenza
4776,4776,https://www.blablacar.it/passaggio-milano-genova-770026195,2017-03-27,18:30:39,Milano,45.4373631,9.1646019,"Viale Famagosta, Milano, Italia",Genova,44.393337,9.0065068,"Via Gianni Ribaldone, 16148 Genova, Italia",8.5,144,2,3,770026195-milano-genova,"[Milano, Genova]",manual,online,Genova
4777,4777,https://www.blablacar.it/passaggio-milano-maresso-768290095,2017-03-27,19:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Maresso,45.6898325,9.3536302,"Maresso, LC",4.0,34,2,2,768290095-milano-maresso,"[Milano, Maresso]",manual,online,Maresso
4778,4778,https://www.blablacar.it/passaggio-milano-genova-769221710,2017-03-27,19:00:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.3977059,8.9659399,"Albaro, Genova, Italia",9.5,139,1,3,769221710-milano-genova,"[Milano, Genova]",auto,online,Genova
